section_id,year,term,sent_compound,sent_label
S2020-largeclass,2020,Spring,0.7178,positive
S2020-largeclass,2020,Spring,0.0,neutral
S2020-largeclass,2020,Spring,-0.6997,negative
S2020-largeclass,2020,Spring,0.3612,positive
S2020-largeclass,2020,Spring,0.0,neutral
S2020-largeclass,2020,Spring,0.0,neutral
S2020-largeclass,2020,Spring,0.0,neutral
S2020-largeclass,2020,Spring,0.8442,positive
S2020-largeclass,2020,Spring,0.0,neutral
S2020-largeclass,2020,Spring,0.0,neutral
S2020-largeclass,2020,Spring,0.0,neutral
S2020-largeclass,2020,Spring,-0.296,negative
S2020-largeclass,2020,Spring,0.4199,positive
S2020-largeclass,2020,Spring,0.0258,neutral
F2019-H1,2019,Fall,0.5106,positive
F2019-H1,2019,Fall,0.6597,positive
F2019-H1,2019,Fall,0.0,neutral
F2019-H1,2019,Fall,0.4215,positive
F2019-H1,2019,Fall,0.8442,positive
F2019-H1,2019,Fall,0.7096,positive
F2019-H1,2019,Fall,0.0,neutral
F2019-H1,2019,Fall,0.3182,positive
F2019-H1,2019,Fall,0.3612,positive
F2019-H1,2019,Fall,0.0,neutral
F2019-H1,2019,Fall,0.0,neutral
F2019-H1,2019,Fall,-0.4522,negative
F2019-H1,2019,Fall,0.0,neutral
F2019-H1,2019,Fall,0.8422,positive
F2019-H1,2019,Fall,0.0,neutral
F2019-H1,2019,Fall,0.0,neutral
F2019-H1,2019,Fall,0.6124,positive
F2019-H1,2019,Fall,0.0,neutral
F2019-H1,2019,Fall,0.3182,positive
F2019-H1,2019,Fall,-0.4576,negative
F2019-H1,2019,Fall,0.0,neutral
F2019-H1,2019,Fall,0.7506,positive
F2019-H1,2019,Fall,0.0,neutral
F2019-H1,2019,Fall,0.0,neutral
F2019-H1,2019,Fall,-0.34,negative
F2019-H1,2019,Fall,0.4215,positive
F2019-H1,2019,Fall,0.3612,positive
F2019-H1,2019,Fall,0.8858,positive
F2019-H1,2019,Fall,0.0,neutral
F2019-H1,2019,Fall,0.0,neutral
F2019-H1,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.4927,positive
F2019-21,2019,Fall,0.4404,positive
F2019-21,2019,Fall,0.4588,positive
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.4588,positive
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,-0.5994,negative
F2019-21,2019,Fall,0.4588,positive
F2019-21,2019,Fall,0.7003,positive
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.34,positive
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.5719,positive
F2019-21,2019,Fall,0.3612,positive
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.4215,positive
F2019-21,2019,Fall,0.4215,positive
F2019-21,2019,Fall,-0.4019,negative
F2019-21,2019,Fall,0.3612,positive
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.4754,positive
F2019-21,2019,Fall,0.8225,positive
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.4215,positive
F2019-21,2019,Fall,0.5267,positive
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.4588,positive
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.0772,positive
F2019-21,2019,Fall,0.2975,positive
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.2732,positive
F2019-21,2019,Fall,0.4754,positive
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.5927,positive
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.8988,positive
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.7964,positive
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,-0.296,negative
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.6908,positive
F2019-21,2019,Fall,0.25,positive
F2019-21,2019,Fall,0.4404,positive
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.8111,positive
F2019-21,2019,Fall,0.2263,positive
F2019-21,2019,Fall,0.1344,positive
F2019-21,2019,Fall,-0.4549,negative
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.5267,positive
F2019-21,2019,Fall,0.3818,positive
F2019-21,2019,Fall,-0.0516,negative
F2019-21,2019,Fall,0.6124,positive
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.4404,positive
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.54,positive
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.5509,positive
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,-0.2987,negative
F2019-21,2019,Fall,0.7096,positive
F2019-21,2019,Fall,0.2732,positive
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.3182,positive
F2019-21,2019,Fall,0.6249,positive
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,-0.1665,negative
F2019-21,2019,Fall,-0.024,neutral
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.8264,positive
F2019-21,2019,Fall,0.0772,positive
F2019-21,2019,Fall,-0.2462,negative
F2019-21,2019,Fall,0.4754,positive
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.6486,positive
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.5859,positive
F2019-21,2019,Fall,0.6249,positive
F2019-21,2019,Fall,-0.4215,negative
F2019-21,2019,Fall,0.3612,positive
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.7568,positive
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.4404,positive
F2019-21,2019,Fall,0.0,neutral
F2019-21,2019,Fall,0.5399,positive
F2019-21,2019,Fall,0.8074,positive
F2019-20,2019,Fall,0.6597,positive
F2019-20,2019,Fall,0.0,neutral
F2019-20,2019,Fall,0.6249,positive
F2019-20,2019,Fall,0.1531,positive
F2019-20,2019,Fall,0.701,positive
F2019-20,2019,Fall,0.0,neutral
F2019-20,2019,Fall,0.4404,positive
F2019-20,2019,Fall,0.0,neutral
F2019-20,2019,Fall,0.0,neutral
F2019-20,2019,Fall,0.0,neutral
F2019-20,2019,Fall,0.0,neutral
F2019-20,2019,Fall,0.8402,positive
F2019-20,2019,Fall,-0.1779,negative
F2019-20,2019,Fall,-0.4449,negative
F2019-20,2019,Fall,0.4215,positive
F2019-20,2019,Fall,0.0,neutral
F2019-20,2019,Fall,0.0,neutral
F2019-20,2019,Fall,-0.357,negative
F2019-20,2019,Fall,0.6509,positive
F2019-20,2019,Fall,0.0,neutral
F2019-20,2019,Fall,0.0,neutral
F2019-20,2019,Fall,0.3947,positive
F2019-20,2019,Fall,0.6705,positive
F2019-20,2019,Fall,0.0,neutral
F2019-20,2019,Fall,0.3804,positive
F2019-20,2019,Fall,-0.5267,negative
F2019-20,2019,Fall,0.0,neutral
F2019-20,2019,Fall,0.0772,positive
F2019-20,2019,Fall,0.0,neutral
F2019-20,2019,Fall,0.0,neutral
F2019-20,2019,Fall,0.4019,positive
F2019-20,2019,Fall,-0.296,negative
F2019-20,2019,Fall,-0.4767,negative
F2019-20,2019,Fall,0.0772,positive
F2019-20,2019,Fall,0.0,neutral
F2019-20,2019,Fall,0.0,neutral
F2019-20,2019,Fall,0.0,neutral
F2019-20,2019,Fall,0.0,neutral
F2019-20,2019,Fall,0.4019,positive
F2019-20,2019,Fall,0.4754,positive
F2019-20,2019,Fall,0.6369,positive
F2019-20,2019,Fall,0.6486,positive
F2019-20,2019,Fall,0.4005,positive
F2019-20,2019,Fall,0.0,neutral
F2019-20,2019,Fall,-0.0258,neutral
F2019-20,2019,Fall,0.0,neutral
F2019-20,2019,Fall,-0.6801,negative
F2019-20,2019,Fall,0.8766,positive
F2019-20,2019,Fall,0.3384,positive
F2019-20,2019,Fall,0.0,neutral
F2019-20,2019,Fall,0.6249,positive
F2019-20,2019,Fall,0.9152,positive
F2019-20,2019,Fall,0.7184,positive
F2019-20,2019,Fall,0.0,neutral
F2019-20,2019,Fall,-0.5868,negative
F2019-20,2019,Fall,0.0,neutral
F2019-20,2019,Fall,0.0,neutral
F2019-20,2019,Fall,0.6588,positive
F2019-20,2019,Fall,-0.4767,negative
F2019-20,2019,Fall,0.0,neutral
F2019-20,2019,Fall,0.659,positive
F2019-20,2019,Fall,0.7506,positive
F2019-20,2019,Fall,0.0,neutral
F2019-20,2019,Fall,0.6249,positive
F2019-20,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4404,positive
F2019-largeclass,2019,Fall,0.4588,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4588,positive
F2019-largeclass,2019,Fall,0.8162,positive
F2019-largeclass,2019,Fall,0.6597,positive
F2019-largeclass,2019,Fall,0.3818,positive
F2019-largeclass,2019,Fall,0.4215,positive
F2019-largeclass,2019,Fall,0.7076,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.3612,positive
F2019-largeclass,2019,Fall,0.1531,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.7184,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.3919,positive
F2019-largeclass,2019,Fall,0.6249,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4588,positive
F2019-largeclass,2019,Fall,-0.4449,negative
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4215,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,-0.296,negative
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.5106,positive
F2019-largeclass,2019,Fall,0.3182,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,-0.34,negative
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4404,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.3818,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.5267,positive
F2019-largeclass,2019,Fall,0.7089,positive
F2019-largeclass,2019,Fall,0.4215,positive
F2019-largeclass,2019,Fall,0.4019,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4588,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4588,positive
F2019-largeclass,2019,Fall,0.4215,positive
F2019-largeclass,2019,Fall,0.5574,positive
F2019-largeclass,2019,Fall,0.4588,positive
F2019-largeclass,2019,Fall,-0.4019,negative
F2019-largeclass,2019,Fall,0.4215,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4588,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.3612,positive
F2019-largeclass,2019,Fall,0.4754,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4588,positive
F2019-largeclass,2019,Fall,0.3182,positive
F2019-largeclass,2019,Fall,0.8134,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4215,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,-0.4215,negative
F2019-largeclass,2019,Fall,0.4019,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4215,positive
F2019-largeclass,2019,Fall,0.4404,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4404,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.7384,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4588,positive
F2019-largeclass,2019,Fall,0.872,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.7003,positive
F2019-largeclass,2019,Fall,0.3612,positive
F2019-largeclass,2019,Fall,0.4215,positive
F2019-largeclass,2019,Fall,0.6801,positive
F2019-largeclass,2019,Fall,0.7845,positive
F2019-largeclass,2019,Fall,-0.4019,negative
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4215,positive
F2019-largeclass,2019,Fall,0.2755,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4215,positive
F2019-largeclass,2019,Fall,0.0516,positive
F2019-largeclass,2019,Fall,0.4215,positive
F2019-largeclass,2019,Fall,0.8271,positive
F2019-largeclass,2019,Fall,0.4588,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.6486,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.3612,positive
F2019-largeclass,2019,Fall,0.2263,positive
F2019-largeclass,2019,Fall,-0.4019,negative
F2019-largeclass,2019,Fall,0.6597,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.3384,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4215,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4939,positive
F2019-largeclass,2019,Fall,0.5719,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4588,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,-0.4019,negative
F2019-largeclass,2019,Fall,0.4404,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0772,positive
F2019-largeclass,2019,Fall,0.4391,positive
F2019-largeclass,2019,Fall,0.4588,positive
F2019-largeclass,2019,Fall,0.34,positive
F2019-largeclass,2019,Fall,0.5106,positive
F2019-largeclass,2019,Fall,0.2755,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.2732,positive
F2019-largeclass,2019,Fall,0.6705,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.5719,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4019,positive
F2019-largeclass,2019,Fall,0.4754,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.7184,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.3182,positive
F2019-largeclass,2019,Fall,-0.4549,negative
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,-0.6486,negative
F2019-largeclass,2019,Fall,-0.7264,negative
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,-0.3612,negative
F2019-largeclass,2019,Fall,-0.296,negative
F2019-largeclass,2019,Fall,0.2484,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.3818,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,-0.5849,negative
F2019-largeclass,2019,Fall,0.4005,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4033,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.6249,positive
F2019-largeclass,2019,Fall,0.4404,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.3612,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.6808,positive
F2019-largeclass,2019,Fall,0.7184,positive
F2019-largeclass,2019,Fall,0.5413,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4588,positive
F2019-largeclass,2019,Fall,0.4588,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.2263,positive
F2019-largeclass,2019,Fall,-0.2044,negative
F2019-largeclass,2019,Fall,0.2023,positive
F2019-largeclass,2019,Fall,-0.3612,negative
F2019-largeclass,2019,Fall,0.7635,positive
F2019-largeclass,2019,Fall,0.7479,positive
F2019-largeclass,2019,Fall,-0.1531,negative
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,-0.4019,negative
F2019-largeclass,2019,Fall,0.4588,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.7264,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4019,positive
F2019-largeclass,2019,Fall,0.765,positive
F2019-largeclass,2019,Fall,-0.4549,negative
F2019-largeclass,2019,Fall,0.34,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.7096,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,-0.4724,negative
F2019-largeclass,2019,Fall,-0.2755,negative
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4576,positive
F2019-largeclass,2019,Fall,-0.0202,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4404,positive
F2019-largeclass,2019,Fall,-0.2584,negative
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.2732,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.7061,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4588,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4588,positive
F2019-largeclass,2019,Fall,0.2263,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.6597,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.2732,positive
F2019-largeclass,2019,Fall,0.0772,positive
F2019-largeclass,2019,Fall,0.4576,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.7269,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.8393,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.8718,positive
F2019-largeclass,2019,Fall,-0.4019,negative
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.7474,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,-0.5719,negative
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,-0.5775,negative
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.6801,positive
F2019-largeclass,2019,Fall,0.4404,positive
F2019-largeclass,2019,Fall,0.0772,positive
F2019-largeclass,2019,Fall,-0.4549,negative
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.1531,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,-0.1477,negative
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,-0.6788,negative
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,-0.5994,negative
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4588,positive
F2019-largeclass,2019,Fall,0.6808,positive
F2019-largeclass,2019,Fall,-0.3699,negative
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,-0.079,negative
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.6486,positive
F2019-largeclass,2019,Fall,0.6249,positive
F2019-largeclass,2019,Fall,0.4404,positive
F2019-largeclass,2019,Fall,-0.0518,negative
F2019-largeclass,2019,Fall,0.6705,positive
F2019-largeclass,2019,Fall,0.4404,positive
F2019-largeclass,2019,Fall,0.4019,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.3612,positive
F2019-largeclass,2019,Fall,0.1779,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4576,positive
F2019-largeclass,2019,Fall,0.7264,positive
F2019-largeclass,2019,Fall,0.8065,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4574,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4588,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.1263,positive
F2019-largeclass,2019,Fall,0.6114,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4201,positive
F2019-largeclass,2019,Fall,0.3612,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4588,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4522,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.1779,positive
F2019-largeclass,2019,Fall,0.4404,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.5994,positive
F2019-largeclass,2019,Fall,0.3182,positive
F2019-largeclass,2019,Fall,0.6318,positive
F2019-largeclass,2019,Fall,0.6597,positive
F2019-largeclass,2019,Fall,0.8658,positive
F2019-largeclass,2019,Fall,0.6805,positive
F2019-largeclass,2019,Fall,0.4927,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.2023,positive
F2019-largeclass,2019,Fall,0.2263,positive
F2019-largeclass,2019,Fall,-0.2263,negative
F2019-largeclass,2019,Fall,0.6588,positive
F2019-largeclass,2019,Fall,0.4927,positive
F2019-largeclass,2019,Fall,0.6597,positive
F2019-largeclass,2019,Fall,-0.197,negative
F2019-largeclass,2019,Fall,-0.4019,negative
F2019-largeclass,2019,Fall,0.5908,positive
F2019-largeclass,2019,Fall,0.3612,positive
F2019-largeclass,2019,Fall,0.4019,positive
F2019-largeclass,2019,Fall,0.507,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4576,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.9001,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.4588,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.5927,positive
F2019-largeclass,2019,Fall,0.4576,positive
F2019-largeclass,2019,Fall,0.5106,positive
F2019-largeclass,2019,Fall,0.34,positive
F2019-largeclass,2019,Fall,-0.2263,negative
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.5106,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.6249,positive
F2019-largeclass,2019,Fall,-0.4767,negative
F2019-largeclass,2019,Fall,0.6361,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.8979,positive
F2019-largeclass,2019,Fall,0.6588,positive
F2019-largeclass,2019,Fall,0.4939,positive
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.0,neutral
F2019-largeclass,2019,Fall,0.6908,positive
